key,realUp,stock,code,day,title,href,context
947,0,큐로홀딩스,051780,20191217,"케이파트너스, 큐로홀딩스 채무 25억원 출자전환…지분 5% 보유",https://n.news.naver.com/mnews/article/018/0004538403?sid=101,"[이데일리 박종오 기자] 큐로홀딩스(051780)는 1주당 694원(액면가 1주당 500원)에 신주 360만2305주를 발행해 계열회사이자 채권자인 케이파트너스에 배정하는 제3자 유상 증자를 하기로 결정했다고 17일 공시했다. 케이파트너스가 큐로홀딩스에 빌려준 자금 25억원을 주식으로 전환하는 방식이다. 이번 증자로 큐로홀딩스 주식 수는 7144만8288주로 늘어나고, 케이파트너스는 큐로홀딩스 지분 5%를 갖게 된다.  박종오 (pjo22@edaily.co.kr)  네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶] 꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
947,0,큐로홀딩스,051780,20191217,"큐로홀딩스, 전일대비 10.36% 상승... 이 시각 거래량 377만2679주",https://n.news.naver.com/mnews/article/215/0000832045?sid=101,"[한국경제TV 라이온봇 기자] 큐로홀딩스   17일 오후 일리커피 유통업체인 큐로홀딩스(051780)가 높은 상승세를 보이고 있다. 1.68% 상승출발한 주가는 장중 한 때, 704원(-1.4%)까지 하락하였지만 다시 회복하여 현재는 10.36% 상승한 788원을 기록하고 있다. 차트를 살펴보면 주가가 5일, 20일 이동평균선보다 높게 위치하며 상승 흐름을 보이고 있다.  거래량은 377만2679주로 전거래일 대비 383.46% 수준이다. 이는 큐로홀딩스 전체 주식수의 5.95%에 해당하는 물량이다.  [그래프]큐로홀딩스 일봉 차트   11시 09분 잠정집계에 따르면, 외국인이 큐로홀딩스를 -24,952주 순매도 중이다.  [표] 거래원 상위(12:22 기준) 큐로홀딩스   이 시각 거래소에서 큐로홀딩스 이외에도 신테카바이오(16.72%), 솔트웍스(10.5%), 옵티팜(10.23%), 지니틱스(10.1%), 동부건설우(10.63%) 등이 상승세를 보이고 있다.  라이온봇 기자 -한국경제TV ※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.  라이온봇기자  ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기] ▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]  ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
947,0,큐로홀딩스,051780,20191217,[코스닥 마감]'소·부·장'의 활약…3주만에 650선 회복,https://n.news.naver.com/mnews/article/018/0004538781?sid=101,"[이데일리 박종오 기자] 코스닥 지수가 17일 기관 매수세에 힘입어 650선에 도달하며 상승 마감했다.  마켓포인트에 따르면 이날 코스닥 지수는 전일대비 0.95%(6.14포인트) 오른 650.58에 장을 마쳤다. 지난달 26일 651.59로 마감한 후 3주만에 650선을 회복한 것이다. 다만 장 초반 가파른 상승세가 마감까지 이어지진 못했다.  이날 코스닥 시장에서 기관이 주식 954억원어치를 사들였다. 외국인도 178억원을 매입했다. 반면 개인은 주식 1058억원가량을 팔았다.  기관 중에는 금융투자(491억원), 투신(193억원), 보험(30억원) 등이 순매수했다.  업종별로 31개 업종 중 28개가 상승 마감했다. 반도체가 2.77% 올라 상승폭이 가장 컸다. 유가증권시장에서 삼성전자와 SK하이닉스가 52주 신고가를 갈아치우는 등 반도체 업종이 외국인 매수로 강세를 보이자 코스닥에서도 반도체 관련주로 매기가 유입되는 모습이었다. 정부의 ‘소·부·장’ 지원정책에 이들 업체에 투자하는 펀드가 잇달아 출범하는 등 산업에 대한 기대감이 조성된 것도 영향을 미친 것으로 보인다.  유통(2.55%)도 2% 넘게 올랐다. 기타 서비스(1.71%), IT 하드웨어(1.31%), 제약(1.18%), 화학(0.99%) 등도 상승 행렬에 동참했다.  반면 3개는 내렸다. 오락문화(-1.1%), 통신장비(-0.78%), 정보기기(-0.58%) 순으로 주가가 많이 빠졌다.  시가 총액 상위 10개 종목 중에는 8개가 올랐다. 코스닥 대장주인 셀트리온헬스케어(091990)가 6.04% 급등했다. SK머티리얼즈(036490)(4.61%), 헬릭스미스(084990)(3.45%), 휴젤(145020)(2.47%) 등도 오름세를 탔다.  반면 2개는 내림세로 마쳤다. 케이엠더블유(032500)(-2.07%), 스튜디오드래곤(253450)(-0.77%) 등이 내렸다.  개별 종목을 보면 큐로홀딩스(051780)와 소프트센우(032685)가 상한가를 기록했다. 지니언스(263860)와 심텍홀딩스(036710), 케이엔제이(272110), 티씨케이(064760), 신테카바이오(226330) 등도 10% 넘게 오르며 장을 마쳤다.  이날 거래량은 8억3592만주, 거래 대금은 4조4078억여원으로 집계됐다. 상한가 2개를 포함해 632개 종목이 올랐고 하한가 없이 620개가 내렸다. 89개 종목은 보합권에 머물렀다.  17일 코스피·코스닥 시장 주가 동향 (자료=신한금융투자 HTS)   박종오 (pjo22@edaily.co.kr)  네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶] 꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
947,0,큐로홀딩스,051780,20191217,[재송]16일 장 마감 후 주요 종목 뉴스,https://n.news.naver.com/mnews/article/018/0004538239?sid=103,"[이데일리 김보영 기자] 다음은 16일 장 마감 이후 주요 종목 뉴스다.  △한미글로벌(053690)은 계열회사 랜드마크디벨럽먼트에 대해 300억 원의 채무보증을 결정했다고 공시. 채권자는 대구은행이며 채무보증 금액은 지난해 기준 연결 자기자본 대비 29.03%.  △이아이디(093230)는 자회사 지이의 주식 120만주를 150억 원에 취득했다고 공시. 취득 후 지분율은 100%. 취득 방법은 제3자배정 유상증자로 현금 취득이며 취득 목적은 자회사 운영자금 지원.  △한국자산신탁(123890)은 보통주 1주당 200 원의 결산 현금배당을 결정했다고 공시. 배당금 총액은 222억4900만2200 원.  △신풍제지(002870)는 전라북도 군산시 비응도동 36-4 토지(6만6115.7㎡)를 주식회사 휴스틸에 91억7800만 원에 처분하기로 결정했다고 공시. 이 같은 규모는 지난해 이 회사 연결재무제표 기준 자산총액 대비 5.49%에 해당.  처분 예정 일자는 내년 5월 16일.  △ 동원산업(006040)은 자사가 공동피고인으로 지목됐던 미국 소재 자회사 스타키스트(StarKist Co.)의 돌고래 안전 로고(Dolphin-Safe Logo) 관련 민사소송에서 공동피고인에서 제외됐다고 공시.  동원산업에 따르면 지난 6월 Warren Gardner를 포함한 총16인의 개인소비자대표가 제기한 StarKist Co.에 대한 Dolphin-Safe 허위광고 클레임 관련해 원고는 동원산업을 StarKist Co.의 공동피고인으로 지목해 미국 캘리포니아 주 연방법원에 소장을 제출. 동원산업은 소송각하신청(Motion to Dismiss)을 했으며 미국캘리포니아주 연방법원은 이를 승인하는 판결을 했다고 공시. 이번 법원의 소송각하신청 승인으로 동원산업은 이 소송 건의 공동피고인에서 제외.  △신한(005450)은 ‘횡성 드림마운틴 관광단지’ 건축허가 완료를 통보 받았다고 공시. 회사 측은 “횡성군은 드림마운틴 관광단지 사업의 시행사인 당사의 관계회사 (주)미지엔리조트에서 신청한 ‘횡성 드림마운틴 관광단지 조성계획’의 숙박시설(레지던스 A/B동, 가족호텔 약 1000세대)과 위락시설(워터파크)에 대한 건축허가신청에 대해 16일 건축법 제11조에 의거 모두 건축허가가 완료됐음을 통보했다”고 설명. 이어 “이로써 ‘횡성 드림마운틴 관광단지’의 착공을 위한 인·허가절차는 모두 마쳤고 대체산림자원조성비 약55억 원을 포함한 약70억 원의 각종 세금 및 분담금을 현금 납부했다”며 “현재 ‘횡성 드림마운틴 관광단지’ 사업의 착수 기한인 내년 3월 12일 내에 착공을 위해 만전을 기하고 있다”고도 설명.  △경방(000050)은 경기도 용인시 처인구 삼계리 용인공장 부동산을 (주)딩동에 1550억 원에 처분하기로 결정했다고 공시. 이는 지난해 연결재무제표 기준 자산총액 대비 11.9%에 해당하는 규모. 처분예정일자는 내년 8월 31일.  회사 측은 “불용자산 매각을 통한 자산운용 효율화 및 경영환경 개선을 위한 것”이라고 설명.  △JW홀딩스(096760)는 보통주 193만1251주에 대해 무상증자를 결정했다고 공시. 1주당 신주 0.03주를 배정. 신주 배정기준일은 내년 1월 1일, 상장예정일은 내년 1월 20일.  △씨에스윈드(112610)는 ‘GE Renewables North America, LLC’와 약 224억 원 규모의 윈드타워(WIND TOWER) 공급계약을 체결했다고 공시. 계약 금액은 지난해 이 회사 연결재무제표 기준 매출액 대비 4.5%에 해당.  △JW중외제약(001060)은 보통주식 60만2032주, 기타주식 7570주에 대해 무상증자를 결정했다고 공시.  1주당 신주배정 주식수는 각각 0.03주. 신주 배정기준일은 내년 1월 1일, 상장 예정일은 내년 1월20일.  △KG ETS(151860)는 자사주 93만4582주를 제외한 3506만5418주에 대해 1주당 110원씩 38억5719만원을 현금 배당한다고 공시. 올해 결산 배당금을 받을 수 있는 배당 기준일은 이달 31일이며, 배당금은 정기 주주총회 승인 후 1개월 안에 지급할 예정.  △우원개발(046940)은 KCC건설(021320)과 경기 남양주시 오남읍 양지리~진접읍 금곡리 일대에 건설하는 진접선 차량기지 1공구 토공 및 철근 콘크리트 공사(1구간) 계약을 체결했다고 공시. 계약 기간은 이날부터 오는 2024년 10월 29일까지이며, 계약금액은 253억7200만원으로 우원개발의 연결 재무제표 기준 지난해 매출액의 11.6% 규모.  △스타모빌리티(158310)는 자동차 대여업체인 제주스타렌탈 장호 대표가 보유한 주식 12만6050주(84.6%) 전량을 현금 225억원(주당 인수가 17만8500원)에 인수한다고 공시. 이는 스타모빌리티 총자산의 50.92%, 자기자본의 59.85% 규모. 양수 목적은 신규 사업 진출 및 사업 다각화이며, 양수 예정일은 이달 20일.  △큐로홀딩스(051780)는 채권자인 큐로컴(040350)의 채무를 상계하기 위해 큐로컴을 상대로 제3자 배정 유상 증자를 했다고 공시. 큐로컴이 큐로홀딩스에 빌려준 30억2553만원을 큐로홀딩스가 신규로 발행하는 보통주 442만9770주로 출자 전환하는 방식. 발행가액은 1주당 683원(액면가 1주당 500원)이며 신주 상장 예정일은 이달 30일.  △SNK(950180)는 지분 100%를 보유한 해외 종속회사인 중국 낙완신대지과기유한회사(SNK 베이징 코퍼레이션)의 타 법인 증권 취득 자금 336억2800만원을 조달하기 위한 현금 출자를 결정했다고 공시. SNK의 출자금 납입일은 중국 정부의 현금 출자 승인 절차가 완료되는 내년 3월 31일. SNK는 “이번 유상 증자는 SNK가 SNK의 중국 종속회사에 현금을 출자해 자본금을 증자하는 것이어서 별도의 주식 발행이 없다”며 “타 법인 취득에 대한 구체적인 사항은 결정되지 않았다”고 설명.  김보영 (kby5848@edaily.co.kr)  네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶] 꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
948,0,서원,021050,20191217,"서원, 상승흐름 전일대비 +6.81%... 외국인 70,428주 순매수",https://n.news.naver.com/mnews/article/215/0000832030?sid=101,"[한국경제TV 라이온봇 기자] 서원   17일 오전 동 가공제품 제조 및 유통업체로 알려진 서원(021050)이 큰 폭으로 상승했다. 0.79% 상승출발한 주가는 꾸준히 올라 오전 11시 26분 현재 전일대비 6.81% 수준인 2040원을 기록하고 있다. 차트를 살펴보면 주가가 5일, 20일 이동평균선보다 높게 위치하며 상승 흐름을 보이고 있다.  거래량은 전거래일 대비 97.29% 수준인 260만665주를 넘어서고 있다. 이 종목 전체 주식수의 5.48%에 해당하는 물량이다.  [그래프]서원 일봉 차트   11시 09분 잠정집계에 따르면, 외국인이 서원을 70,428주 순매수 중이다.  [표] 거래원 상위(11:26 기준) 서원   이 시각 거래소에서 서원 이외에도 루트로닉(7.11%), 케이피에스(5.19%), 엠아이텍(6.68%), 시너지이노베이션(7.61%), 우리들휴브레인(5.08%) 등이 상승세를 보이고 있다.  라이온봇 기자 -한국경제TV ※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.  라이온봇기자  ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기] ▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]  ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
949,1,범양건영,002410,20191218,"범양건영, 상승중 전일대비 +6.84%... 이 시각 거래량 37만1691주",https://n.news.naver.com/mnews/article/215/0000832380?sid=101,"[한국경제TV 라이온봇 기자] 범양건영   오전부터 중견 건설업체인 범양건영(002410)이 강세를 보이고 있다. 보합으로 출발한 주가는 꾸준히 올라 오전 11시 57분 현재 전일대비 6.84% 수준인 2030원을 기록하고 있다. 차트를 살펴보면 주가가 5일, 20일 이동평균선보다 높게 위치하며 상승 흐름을 보이고 있다.  거래량은 전거래일 대비 104.73% 수준인 37만1691주를 넘어서고 있다. 이 종목 전체 주식수의 1.5%에 해당하는 물량이다.  [그래프]범양건영 일봉 차트   11시 09분 잠정집계에 따르면, 외국인이 범양건영을 6,745주 순매수 중이다.  [표] 거래원 상위(11:57 기준) 범양건영   이 시각 거래소에서 범양건영 이외에도 클래시스(5.19%), 대창(5.56%), 앤씨앤(5.0%), 티움바이오(5.44%), 압타바이오(5.04%) 등이 상승세를 보이고 있다.  라이온봇 기자 -한국경제TV ※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.  라이온봇기자  ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기] ▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]  ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
949,1,범양건영,002410,20191218,[코스피 마감]차익실현 매물 출회에 약보합 마감…2190선,https://n.news.naver.com/mnews/article/018/0004539636?sid=101,"외국인 '사자'…삼성전자·SK하이닉스, 52주신고가 경신 금융주 강세…이낙연 관련株 '上' 18일 코스피 일일 움직임 추이(사진=대신증권 HTS) [이데일리 이슬기 기자] 코스피 지수가 약보합권에서 장을 마쳤다. 특별한 이슈는 없는 가운데 기관을 중심으로 차익실현 매물이 출회된 것으로 보인다. 전날에 이어 이날도 삼성전자(005930)와 SK하이닉스(000660)는 나란히 장중 52주신고가를 경신했다.  18일 마켓포인트에 따르면 이날 코스피 지수는 전 거래일 대비 0.04% 내린 2194.76에 장을 마쳤다. 장 초반 2200선을 터치하며 소폭 상승하기도 했으나 이내 하락 전환, 줄곧 약세를 이어갔다. 차익실현 매물이 영향을 미친 것으로 보인다.  서상영 키움증권 연구원은 “한국 증시는 차익실현 매물이 출회되며 하락했으나 중국 증시가 보험업계의 주식투자 규모 확대 가능성이 높아진 데 힘입어 상승하자 낙폭을 축소했다”며 “외국인은 전날에 이어 오늘도 순매수 기조를 이어갔는데, 전일과 달리 전기전자 업종 이외에도 금융업 등 대부분의 업종에 대한 순매수가 확산되는 경향을 보였다”고 설명했다.  수급을 보면 외국인은 전날에 이어 이날도 매수세를 이어가며 3813억원 가량을 사들였다. 반면 개인과 기관은 각각 564억원, 3501억원 가량의 매도세를 보였다. 기관 중에서는 투신(-1415억원), 금유투자(-953억원), 보험(-500억원) 등이 매도 우위를 보였다.  업종 별로 보면 반은 내렸고 반은 올랐다. 비금속광물, 전기전자, 섬유의복, 음식료품, 증권, 의료정밀, 제조업, 서비스업, 운수창고, 철강금속 등의 업종은 1% 미만으로 내렸다. 반면 전기가스와 은행업은 각각 1%대 올랐다. 보험, 금융, 통신, 화학, 건설, 유통업종 등은 1% 미만으로 올랐다.  시가총액 상위종목들은 오른 종목이 더 많았다. KB금융(105560)이 3%대, 신한지주(055550)가 2%대 오르며 은행주가 강세를 보였다. 부동산 대출 규제에 투자심리가 악화되며 약세를 보여왔지만 증권가에서 해당 규제가 수익성 악화에 미치는 영향은 제한적이라는 평가가 나온 데 따른 것으로 해석된다. 현대모비스(012330)는 1%대 올랐고, 현대차(005380) SK텔레콤(017670) LG화학(051910) POSCO(005490) SK하이닉스(000660)는 1% 미만으로 올랐다. 반면 NAVER(035420)는 1%대 하락했고, 셀트리온(068270) LG생활건강(051900) 삼성전자(005930) 삼성바이오로직스(207940)는 1% 미만으로 내렸다. 삼성물산(028260)은 보합권에서 장을 마쳤다. 삼성전자와 SK하이닉스는 전날에 이어 이날도 장중 52주신고가를 다시 한 번 경신했다.  종목 별로 보면 이낙연 관련주로 묶이는 남선알미우(008355) 범양건영(002410)이 나란히 상한가를 기록했다. 제주항공(089590)이 이스타항공 인수에 나선다는 소식에 7%대 상승했다.  이날 거래량은 5억8019만주, 거래대금은 5조4056억원으로 집계됐다. 상한가 3개를 포함해 408개 종목이 올랐으며 하한가 없이 426개 종목은 내렸다. 74개 종목은 보합권에 머물렀다.  이슬기 (surugi@edaily.co.kr)  네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶] 꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
949,1,범양건영,002410,20191218,기업공시[12월 17일],https://n.news.naver.com/mnews/article/011/0003667815?sid=101,"[서울경제] <유가 증권>  ▲에이리츠(140910)=1주당 400원 현금배당 및 0.0318주 주식배당 결정, 7억7,000만원 규모 자사주 신탁계약 체결 결정 ▲세아제강지주=411억원 규모 美 계열사 대여금 계약기간 연장 ▲서원=거래소 현저한 시황변동에 대한 조회공시 요구 ▲보해양조(000890)=95억원 전환사채권 발행 결정 ▲효성첨단소재(298050)=해외 계열사에 527억원 규모 채무보증 연장 결정 ▲엔케이(085310)=임원의 업무상 횡령·배임 혐의 일부 유죄 판결 ▲SK가스(018670)=해외 계열사에 1,781억원 규모 지급보증 결정·국내 계열사에 950억원 출자 결정·1주당 0.01주 주식배당 결정 ▲대한해운(005880)=자회사 대한상선 38만5,835주 유상증자 결정 ▲범양건영(002410)= 385억원 규모 고속국도 건설공사 낙찰자 선정▲폴루스바이오팜(007630)=93억원 규모 대출원리금 연체 발생 ▲삼진제약=1주당 800원 현금배당 결정 ▲덕양산업(024900)=중국 계열사에 39억원 규모 채무보증 결정 ▲씨에스윈드(112610)=268억원 규모 미국에 공급계약  <코스닥>  ▲로고스바이오(238120)=라인 스캐닝 방식의 공초점 현미경에서의 자동초점조절 방법 및 장치에 대한 국내 특허권 취득 ▲장원테크(174880)=베트남 현지법인에 36억원 규모 채무보증 결정 ▲에이디테크놀러지=TSMC와 VCA 계약 해지 결정 ▲이노테라피(246960)= 무출혈 주삿바늘에 대한 유럽 국제특허 취득 ▲셀트리온헬스케어(091990)=1주당 0.05주 주식배당 결정 ▲이지케어텍(099750)=108억원 규모 의료원 통합 HIS 구축 1단계 사업 계약 체결 ▲윈스(136540)=일본 통신사에 93억원 규모 공급계약 체결 ▲동아엘텍(088130)=자사주 25만494주 소각 결정 ▲옵티팜(153710)=이종장기이식을 위한 형질전환 복제돼지 및 이의 제조방법 관련 국내 특허권 취득 ▲강스템바이오텍(217730)=제대혈 유래 만능 줄기세포의 분리방법 관련 미국 특허권 취득 ▲뉴보텍(060260)=본점 소재지 변경 ▲한독크린텍(256150)=고인선·이광규 공동대표이사 체제로 변경 ▲포스코엠텍(009520)=포스코에 277억원 규모 공급계약 ▲KMH(122450)=자사주 20만주 소각 결정 ▲현금배당 결정=이글루시큐리티(067920) 1주당 140원, 대유에이피(290120) 200원, 비엠티(086670) 150원, 지엔씨에너지(119850) 50원, KMH 70원, 케이피에프(024880) 160원 /신한나기자 hanna@sedaily.com  [서울경제 바로가기] ▶ 지옥철 대안? '한강수상택시'타고 잠실-여의도 출근해보니 [세모탈] ▶ 네이버 채널에서 '서울경제' 채널 구독해주세요!   저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
950,1,중앙에너비스,000440,20191219,"중앙에너비스, 장중 반등세, 전일대비 +20.48%... 이평선 역배열 상황에서 반...",https://n.news.naver.com/mnews/article/215/0000832762?sid=101,"[한국경제TV 라이온봇 기자] 중앙에너비스   19일 오전 중앙에너비스(000440)가 급등세를 보이고 있다. 중앙에너비스는 석유류 판매 전문기업로 알려져 있다. -0.15% 하락출발한 주가는 꾸준히 상승하여 오전 11시 48분 현재는 전일대비 20.48% 수준인 8000원을 기록하고 있다. 차트를 살펴보면 5일, 20일, 60일 이동평균선이 역배열인 상황에서 주가가 60일선까지 뚫으며 강한 상승 흐름을 보여주고 있다.  거래량은 18만6889주로 전거래일 대비 3276.46% 수준이다. 이는 중앙에너비스 전체 주식수의 3.0%에 해당하는 물량이다.  [그래프]중앙에너비스 일봉 차트   [표] 거래원 상위(11:48 기준) 중앙에너비스   이 시각 거래소에서 중앙에너비스 이외에도 남선알미우(10.62%), 제낙스(17.3%), 다스코(10.06%), 녹십자홀딩스2우(10.28%), 노루홀딩스우(29.95%) 등이 상승세를 보이고 있다.  라이온봇 기자 -한국경제TV ※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.  라이온봇기자  ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기] ▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]  ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
950,1,중앙에너비스,000440,20191219,[코스닥 마감]외국인 반도체·통신장비株 매도에 이틀째 하락,https://n.news.naver.com/mnews/article/018/0004540523?sid=101,"[이데일리 박종오 기자] 코스닥 지수가 이틀 연속 하락했다. 외국인이 이틀 연속 매도에 나서면서 지수를 끌어내렸다.  19일 마켓포인트에 따르면 이날 코스닥 지수는 전 거래일 종가보다 0.17%(1.1포인트) 내린 647.85에 장을 마쳤다. 간밤 미국과 유럽 증시 하락에도 코스닥 주가는 상승 출발하며 오전 중 650선을 돌파했지만, 곧 반락했다. 전날에 이어 이틀 내리 내림세를 보인 것이다.  이는 외국인의 매도세 때문이다. 이날 코스닥 시장에서 외국인은 주식 280억원어치를 팔았다. 주로 그간 주가가 꾸준히 오른 반도체와 통신 장비주를 매도했다. 차익 실현에 나선 것이다. 바이오주도 팔아치웠다. 반면 개인과 기관은 각각 주식 475억원, 89억원가량을 사들였다.  기관 중에는 기타 금융(-99억원), 투신(-42억원) 등이 순매도에 나섰다.  업종별로도 주가가 내린 업종이 오른 업종보다 많다. 종이·목재가 3.08% 빠져 하락 폭이 가장 컸다. 컴퓨터 서비스(-1.92%), 비금속(-1.47%), 통신 장비(-1.21%), 운송(-1.01%) 등도 1% 넘게 하락했다. 반도체 역시 0.73% 내린 채 장을 마쳤다. 반면 유통이 1.4% 올랐고, 통신 서비스(0.3%), 디지털 컨텐츠(0.26%) 등도 소폭 상승했다.  시가 총액 상위 10개 종목 중 5개가 내렸다. 케이엠더블유(032500)가 2.12% 하락해 내림 폭이 가장 가팔랐다. 셀트리온헬스케어(091990)(2.74%), 휴젤(145020)(3.02%) 등은 주가가 올랐다.  개별 종목을 보면 중앙에너비스(000440)와 셀바스헬스케어(208370)가 상한가를 기록했다. 네오셈(253590), 유아이디(069330), 유니트론텍(142210), 에스앤더블류(103230) 등도 10% 넘게 올랐다.  이날 거래량은 7억94480만여주, 거래 대금은 약 3조6674억원으로 집계됐다. 상한가 2개를 포함해 516개 종목이 올랐고 하한가 1개를 포함해 728개가 내렸다. 99개 종목은 보합권에 머물렀다.  19일 코스닥시장 주가 동향 (자료=신한금융투자 HTS)   박종오 (pjo22@edaily.co.kr)  네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶] 꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
951,1,주연테크,044380,20191219,"주연테크, 전일대비 10.08% 상승중... 최근 주가 상승흐름 유지",https://n.news.naver.com/mnews/article/215/0000832718?sid=101,"[한국경제TV 라이온봇 기자] 주연테크   19일 오전 주연테크(044380)가 급등세를 보이고 있다. 주연테크는 개인용 컴퓨터 제조 및 판매업체로 알려져 있다. 0.17% 상승출발한 주가는 장중 한 때, 562원(-5.55%)까지 하락하였지만 다시 회복하여 현재는 10.08% 상승한 655원을 기록하고 있다. 차트를 살펴보면 주가가 5일, 20일 이동평균선보다 높게 위치하며 상승 흐름을 보이고 있다.  거래량은 전거래일 대비 16.65% 수준인 971만8648주를 넘어서고 있다. 이 종목 전체 주식수의 9.1%에 해당하는 물량이다.  [그래프]주연테크 일봉 차트   09시 52분 잠정집계에 따르면, 외국인이 주연테크를 64,000주 순매수 중이다.  [표] 거래원 상위(10:30 기준) 주연테크   이 시각 거래소에서 주연테크 이외에도 CNH(11.33%), 화신테크(10.02%), 다스코(10.52%), 네오셈(16.53%), 녹십자홀딩스2우(10.28%) 등이 상승세를 보이고 있다.  라이온봇 기자 -한국경제TV ※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.  라이온봇기자  ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기] ▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]  ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
951,1,주연테크,044380,20191219,[특징주] 이틀 연속 급등세 보이는 '李총리 테마주',https://n.news.naver.com/mnews/article/011/0003668600?sid=101,"[서울경제] ‘이낙연 테마주’로 거론되는 종목들이 19일에도 급등세를 연출하고 있다. 주연테크(044380)가 이틀 연속으로 높은 상승률을 보이고 있으며 남선알미우(008355)도 비슷한 패턴을 나타내고 있다.  19일 오전 11시23분 현재 주연테크의 주가는 전날보다 20% 오른 714원에 거래되고 있다. 한때 전날보다 26.05% 오른 750원을 기록하기도 했다. 주연테크 사외이사가 이낙연 국무총리와 친분이 있다는 것으로 알려지면서 지난 18일부터 급등세를 나타냈다. 이 가운데 정세균 더불어민주당 의원이 차기 국무총리로 지명되면서 이 총리가 정계에 복귀할 것이란 전망까지 거론됐다.  같은 시각 남선알미우는 전날보다 7.33% 오른 2만9,250원을 나타내고 있다. 한때 17.58% 급등하는 모습을 보이기도 했다. 전날 남선알미우는 상한가인 2만7,300원에 거래를 마쳤다. /심우일기자 vita@sedaily.com  [서울경제 바로가기] ▶ '한 눈에 쏙' 새로워진 서울경제 모바일 페이지를 만나보세요. GO~ ▶ 네이버 채널에서 '서울경제' 채널 구독해주세요!   저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
